booking_id,booking_date,status,channel,total_price,base_fare,taxes_fees,ancillary_revenue,customer_id,full_name,gender,customer_city,flight_id,flight_date,season,origin_city,destination_city,route_type
3136,2025-10-01,Completed,App,229.37,174.28,17.96,37.13,106,Liam Hall,Male,Glasgow,184,2025-07-03,Summer,Birmingham,Newquay,Domestic
3137,2025-06-02,Completed,Web,112.08,76.49,10.81,24.78,55,Cameron Wilson,Other,Birmingham,699,2025-10-30,Autumn,London,Bristol,Domestic
3138,2025-11-16,Completed,Web,119.55,92.51,19.43,7.61,86,Casey Hall,Other,Birmingham,503,2025-04-17,Spring,Birmingham,Leeds,Domestic
3139,2025-11-19,Completed,App,149.96,79.65,31.33,38.98,108,Chris Taylor,Female,Belfast,634,2025-08-26,Summer,Manchester,Jersey,Domestic
3140,2025-08-01,Completed,Web,210.31,157.38,32.81,20.12,77,Ava King,Female,Manchester,64,2025-03-05,Spring,Newcastle,Bristol,Domestic
3141,2025-07-01,Completed,Web,194.22,129.72,24.98,39.52,5,Chris Taylor,Male,Jersey,129,2025-05-09,Spring,Newcastle,Bristol,Domestic
3142,2025-01-24,Completed,Web,128.30,74.89,17.48,35.93,108,Chris Taylor,Female,Belfast,764,2026-01-03,Winter,London,Manchester,Domestic
3143,2025-08-02,Completed,Web,133.07,87.87,16.13,29.07,11,Leo Baker,Other,Newquay,486,2025-03-31,Spring,London,Manchester,Domestic
3144,2025-01-21,Completed,Web,186.19,160.04,18.84,7.31,46,James Davies,Female,Newquay,422,2025-01-26,Winter,London,Manchester,Domestic
3145,2025-08-14,Completed,Web,113.32,91.98,19.02,2.32,46,James Davies,Female,Newquay,142,2025-05-22,Spring,London,Manchester,Domestic
3146,2025-09-25,Completed,App,156.85,120.33,21.26,15.26,3,Chris Baker,Female,Glasgow,650,2025-09-11,Autumn,London,Manchester,Domestic
3147,2026-01-21,Completed,App,128.93,84.26,33.14,11.53,71,Jordan Wilson,Other,Inverness,685,2025-10-16,Autumn,London,Birmingham,Domestic
3148,2026-01-30,Completed,App,236.20,203.90,26.49,5.81,105,Sophia Williams,Male,Belfast,195,2025-07-14,Summer,London,Newquay,Domestic
3149,2025-08-09,Completed,Web,242.57,196.86,34.97,10.74,39,James Thompson,Other,Belfast,335,2025-12-01,Winter,London,Glasgow,Domestic
3150,2025-08-30,Completed,App,166.61,144.78,17.69,4.14,59,Sophia Thompson,Male,Aberdeen,649,2025-09-10,Autumn,London,Bristol,Domestic
3151,2025-11-16,Completed,Web,235.98,185.74,23.01,27.23,94,Jacob Patel,Other,Aberdeen,424,2025-01-28,Winter,Belfast,Glasgow,Domestic
3152,2025-08-16,Completed,App,242.30,205.82,29.89,6.59,40,Jacob King,Female,Newquay,120,2025-04-30,Spring,Edinburgh,Manchester,Domestic
3153,2025-09-11,Cancelled,Web,210.53,178.79,15.14,16.60,59,Sophia Thompson,Male,Aberdeen,377,2026-01-12,Winter,London,Glasgow,Domestic
3154,2025-08-04,Completed,App,222.72,196.58,11.82,14.32,97,Morgan Taylor,Male,Glasgow,661,2025-09-22,Autumn,Newcastle,Bristol,Domestic
3155,2026-01-27,Completed,Web,172.59,134.08,13.17,25.34,106,Liam Hall,Male,Glasgow,244,2025-09-01,Autumn,Birmingham,Leeds,Domestic
3156,2025-09-02,Completed,Web,198.27,168.11,20.81,9.35,77,Ava King,Female,Manchester,168,2025-06-17,Summer,Birmingham,Newquay,Domestic
3157,2025-11-26,Cancelled,Web,160.44,144.58,12.25,3.61,31,Morgan Baker,Female,Bristol,85,2025-03-26,Spring,Newcastle,Bristol,Domestic
3158,2025-04-13,Cancelled,Agent,186.67,124.33,23.73,38.61,101,Sam King,Male,Jersey,646,2025-09-07,Autumn,Edinburgh,Manchester,Domestic
3159,2025-04-24,Completed,Web,192.50,125.93,23.94,42.63,13,Leo Cooper,Female,Aberdeen,317,2025-11-13,Autumn,London,Birmingham,Domestic
3160,2025-08-14,Completed,Web,201.83,176.71,22.63,2.49,55,Cameron Wilson,Other,Birmingham,35,2025-02-04,Winter,Belfast,Glasgow,Domestic
3161,2025-10-08,Completed,Web,173.12,102.59,26.34,44.19,114,Theo Hall,Male,Leeds,122,2025-05-02,Spring,London,Bristol,Domestic
3162,2025-05-28,Cancelled,Web,154.58,106.49,21.27,26.82,62,Emily Adams,Other,Belfast,663,2025-09-24,Autumn,Birmingham,Leeds,Domestic
3163,2025-05-09,Completed,Web,122.48,75.56,19.55,27.37,40,Jacob King,Female,Newquay,296,2025-10-23,Autumn,Birmingham,Leeds,Domestic
3164,2025-04-29,Completed,Web,173.50,147.43,24.90,1.17,47,Liam Wilson,Male,Glasgow,391,2026-01-26,Winter,London,Edinburgh,Domestic
3165,2025-11-24,Cancelled,Web,179.75,155.65,22.92,1.18,90,Sophia Green,Female,London,684,2025-10-15,Autumn,Newcastle,Bristol,Domestic
3166,2025-03-29,Completed,Web,157.44,87.57,26.44,43.43,1,Chloe Patel,Male,Newcastle,652,2025-09-13,Autumn,London,Manchester,Domestic
3167,2025-05-04,Completed,Web,225.78,183.49,10.29,32.00,67,Theo Patel,Other,Leeds,455,2025-02-28,Winter,London,Glasgow,Domestic
3168,2025-05-20,Completed,App,185.22,155.45,16.25,13.52,79,Grace Cooper,Female,Jersey,578,2025-07-01,Summer,Manchester,Jersey,Domestic
3169,2025-06-18,Completed,Web,253.67,207.71,30.76,15.20,91,Ethan Smith,Female,Glasgow,773,2026-01-12,Winter,London,Edinburgh,Domestic
3170,2025-12-06,Completed,Web,261.15,192.76,30.79,37.60,100,Liam Smith,Female,Jersey,424,2025-01-28,Winter,Belfast,Glasgow,Domestic
3171,2025-11-22,Completed,App,194.10,156.10,26.38,11.62,50,Lily King,Female,Glasgow,91,2025-04-01,Spring,London,Manchester,Domestic
3172,2025-03-03,Completed,App,217.26,177.95,19.65,19.66,96,Olivia Taylor,Male,Bristol,653,2025-09-14,Autumn,Newcastle,Bristol,Domestic
3173,2025-06-17,Completed,Web,231.25,178.38,34.52,18.35,77,Ava King,Female,Manchester,708,2025-11-08,Autumn,London,Birmingham,Domestic
3174,2025-03-06,Completed,App,153.60,130.54,15.01,8.05,115,Jack White,Male,Manchester,643,2025-09-04,Autumn,Belfast,Glasgow,Domestic
3175,2025-03-06,Completed,Web,178.99,139.68,13.19,26.12,106,Liam Hall,Male,Glasgow,442,2025-02-15,Winter,Bristol,Edinburgh,Domestic
3176,2025-01-31,Completed,Web,146.70,81.90,19.85,44.95,60,Theo Green,Male,Leeds,664,2025-09-25,Autumn,Birmingham,Leeds,Domestic
3177,2025-02-21,Completed,App,219.52,182.18,17.94,19.40,48,Morgan Adams,Other,Leeds,336,2025-12-02,Winter,Bristol,Edinburgh,Domestic
3178,2025-11-06,Completed,Web,154.71,102.20,17.39,35.12,101,Sam King,Male,Jersey,517,2025-05-01,Spring,Leeds,Bristol,Domestic
3179,2026-01-07,Completed,App,166.94,119.06,21.80,26.08,86,Casey Hall,Other,Birmingham,558,2025-06-11,Summer,London,Newquay,Domestic
3180,2026-01-05,Completed,App,187.66,150.60,30.85,6.21,97,Morgan Taylor,Male,Glasgow,475,2025-03-20,Spring,Newcastle,Bristol,Domestic
3181,2025-04-18,Completed,App,232.57,205.17,27.14,0.26,69,Chris Adams,Female,London,784,2026-01-23,Winter,London,Glasgow,Domestic
3182,2025-08-28,Completed,Web,103.50,71.58,11.64,20.28,15,Ava White,Male,Inverness,561,2025-06-14,Summer,Manchester,Jersey,Domestic
3183,2025-08-21,Completed,App,128.89,83.54,33.06,12.29,105,Sophia Williams,Male,Belfast,737,2025-12-07,Winter,London,Edinburgh,Domestic
3184,2025-01-18,Completed,Agent,181.51,134.57,32.93,14.01,73,Ella Wilson,Male,Newquay,761,2025-12-31,Winter,London,Glasgow,Domestic
3185,2025-08-09,Completed,App,146.14,115.23,10.28,20.63,94,Jacob Patel,Other,Aberdeen,610,2025-08-02,Summer,London,Jersey,Domestic
3186,2025-10-15,Completed,Web,211.90,171.42,27.84,12.64,105,Sophia Williams,Male,Belfast,693,2025-10-24,Autumn,Edinburgh,Manchester,Domestic
3187,2025-01-15,Completed,Web,192.84,149.63,22.90,20.31,9,Taylor Taylor,Other,Belfast,439,2025-02-12,Winter,London,Glasgow,Domestic
3188,2025-03-09,Completed,Web,210.97,168.32,10.04,32.61,22,Noah Taylor,Female,Bristol,382,2026-01-17,Winter,Bristol,Edinburgh,Domestic
3189,2025-10-08,Completed,Web,192.18,171.35,11.37,9.46,110,Olivia Wright,Other,Belfast,263,2025-09-20,Autumn,London,Birmingham,Domestic
3190,2025-10-10,Completed,Web,237.72,203.10,32.21,2.41,46,James Davies,Female,Newquay,272,2025-09-29,Autumn,Birmingham,Leeds,Domestic
3191,2025-08-06,Cancelled,Web,229.16,179.38,23.56,26.22,34,Emily Cooper,Male,Jersey,203,2025-07-22,Summer,Manchester,Newquay,Domestic
3192,2026-01-24,Completed,App,218.29,162.78,16.13,39.38,67,Theo Patel,Other,Leeds,27,2025-01-27,Winter,London,Manchester,Domestic
3193,2025-11-10,Completed,Web,239.43,203.54,17.77,18.12,62,Emily Adams,Other,Belfast,664,2025-09-25,Autumn,Birmingham,Leeds,Domestic
3194,2025-11-04,Completed,Web,183.54,114.49,33.38,35.67,8,Ethan Davies,Female,Birmingham,636,2025-08-28,Summer,London,Newquay,Domestic
3195,2025-05-12,Completed,Web,117.71,85.78,30.33,1.60,29,Ella Cooper,Male,Inverness,650,2025-09-11,Autumn,London,Manchester,Domestic
3196,2025-04-29,Completed,Web,235.66,194.33,23.41,17.92,20,Leo Cooper,Other,Newquay,278,2025-10-05,Autumn,Birmingham,Leeds,Domestic
3197,2025-11-21,Completed,App,173.45,123.65,32.45,17.35,104,Harry Adams,Female,Bristol,189,2025-07-08,Summer,Manchester,Newquay,Domestic
3198,2025-10-17,Completed,App,268.55,201.61,31.25,35.69,30,Casey Brown,Female,Jersey,92,2025-04-02,Spring,Newcastle,Bristol,Domestic
3199,2025-06-11,Completed,Web,212.40,184.18,15.35,12.87,98,Taylor Smith,Female,Jersey,348,2025-12-14,Winter,Edinburgh,Manchester,Domestic
3200,2025-02-07,Completed,App,160.18,90.31,25.24,44.63,7,Jack Hall,Other,Bristol,623,2025-08-15,Summer,Manchester,Jersey,Domestic
3201,2025-08-30,Completed,App,113.17,72.46,13.28,27.43,55,Cameron Wilson,Other,Birmingham,451,2025-02-24,Winter,Belfast,Glasgow,Domestic
3202,2025-01-31,Completed,App,156.40,127.52,15.46,13.42,81,James Wilson,Other,Manchester,120,2025-04-30,Spring,Edinburgh,Manchester,Domestic
3203,2026-01-05,Completed,App,253.81,191.03,22.56,40.22,114,Theo Hall,Male,Leeds,210,2025-07-29,Summer,Birmingham,Newquay,Domestic
3204,2025-09-28,Completed,App,191.45,162.23,21.08,8.14,20,Leo Cooper,Other,Newquay,286,2025-10-13,Autumn,Edinburgh,Manchester,Domestic
3205,2025-11-03,Completed,Web,194.23,170.35,16.87,7.01,43,Ethan Cooper,Male,Leeds,163,2025-06-12,Summer,Manchester,Newquay,Domestic
3206,2025-09-23,Completed,Web,167.06,110.02,26.84,30.20,80,Jordan Baker,Female,Leeds,315,2025-11-11,Autumn,London,Birmingham,Domestic
3207,2025-08-24,Completed,Web,132.02,79.15,33.46,19.41,87,Ella Adams,Female,Leeds,707,2025-11-07,Autumn,Belfast,Glasgow,Domestic
3208,2025-07-31,Completed,App,182.67,109.43,34.64,38.60,86,Casey Hall,Other,Birmingham,652,2025-09-13,Autumn,London,Manchester,Domestic
3209,2025-01-22,Completed,Web,251.17,197.68,24.35,29.14,16,Chris Adams,Other,Edinburgh,346,2025-12-12,Winter,Edinburgh,Manchester,Domestic
3210,2025-09-27,Completed,App,222.48,189.66,32.73,0.09,13,Leo Cooper,Female,Aberdeen,648,2025-09-09,Autumn,Belfast,Glasgow,Domestic
3211,2025-12-09,Completed,Web,168.95,120.83,15.43,32.69,3,Chris Baker,Female,Glasgow,149,2025-05-29,Spring,Edinburgh,Manchester,Domestic
3212,2025-10-22,Cancelled,App,236.96,197.86,24.26,14.84,28,Ava Cooper,Other,Bristol,106,2025-04-16,Spring,Newcastle,Bristol,Domestic
3213,2025-10-17,Completed,Web,142.12,113.29,27.35,1.48,19,Ella Walker,Female,London,629,2025-08-21,Summer,London,Newquay,Domestic
3214,2025-11-15,Completed,Web,177.50,114.08,24.51,38.91,60,Theo Green,Male,Leeds,339,2025-12-05,Winter,London,Birmingham,Domestic
3215,2025-01-23,Completed,Web,223.89,164.60,22.29,37.00,50,Lily King,Female,Glasgow,230,2025-08-18,Summer,Birmingham,Newquay,Domestic
3216,2025-03-10,Completed,Web,145.78,111.89,31.73,2.16,62,Emily Adams,Other,Belfast,771,2026-01-10,Winter,London,Edinburgh,Domestic
3217,2025-01-22,Completed,Web,234.18,198.39,34.37,1.42,107,Mia Smith,Female,Manchester,234,2025-08-22,Summer,Manchester,Newquay,Domestic
3218,2025-08-18,Completed,Web,237.92,188.13,16.01,33.78,70,Theo Jones,Female,Aberdeen,331,2025-11-27,Autumn,London,Manchester,Domestic
3219,2025-12-31,Completed,Web,230.03,182.24,24.21,23.58,94,Jacob Patel,Other,Aberdeen,595,2025-07-18,Summer,Manchester,Newquay,Domestic
3220,2025-07-02,Completed,Web,133.63,107.55,22.98,3.10,84,Riley Wilson,Male,Glasgow,784,2026-01-23,Winter,London,Glasgow,Domestic
3221,2025-08-24,Cancelled,Web,150.05,86.63,23.13,40.29,47,Liam Wilson,Male,Glasgow,538,2025-05-22,Spring,Leeds,Bristol,Domestic
3222,2025-06-19,Completed,Web,155.76,130.70,22.81,2.25,71,Jordan Wilson,Other,Inverness,491,2025-04-05,Spring,London,Birmingham,Domestic
3223,2025-10-12,Completed,Web,192.51,120.36,30.73,41.42,116,Chloe Adams,Male,Inverness,294,2025-10-21,Autumn,London,Birmingham,Domestic
3224,2025-06-30,Completed,Web,143.89,89.93,14.55,39.41,55,Cameron Wilson,Other,Birmingham,328,2025-11-24,Autumn,Birmingham,Leeds,Domestic
3225,2025-11-03,Completed,App,146.69,87.30,23.67,35.72,31,Morgan Baker,Female,Bristol,784,2026-01-23,Winter,London,Glasgow,Domestic
3226,2025-03-18,Completed,Web,254.37,180.96,34.47,38.94,68,Leo Williams,Other,Glasgow,162,2025-06-11,Summer,London,Newquay,Domestic
3227,2025-05-04,Cancelled,App,235.64,194.24,29.47,11.93,109,Ava Jones,Female,Newquay,452,2025-02-25,Winter,Belfast,Glasgow,Domestic
3228,2025-10-03,Completed,Web,241.07,184.37,12.68,44.02,16,Chris Adams,Other,Edinburgh,658,2025-09-19,Autumn,Birmingham,Leeds,Domestic
3229,2025-02-23,Completed,Web,223.45,158.51,27.41,37.53,41,Ava Jones,Male,Newcastle,481,2025-03-26,Spring,London,Newcastle,Domestic
3230,2025-08-19,Completed,Web,131.27,75.00,14.49,41.78,60,Theo Green,Male,Leeds,494,2025-04-08,Spring,London,Birmingham,Domestic
3231,2025-06-25,Completed,Web,206.90,161.73,16.04,29.13,74,Mia Walker,Female,Jersey,211,2025-07-30,Summer,Manchester,Newquay,Domestic
3232,2025-06-26,Completed,Web,239.87,178.14,31.42,30.31,16,Chris Adams,Other,Edinburgh,84,2025-03-25,Spring,Newcastle,Bristol,Domestic
3233,2025-03-03,Completed,App,174.58,134.59,24.33,15.66,3,Chris Baker,Female,Glasgow,671,2025-10-02,Autumn,Leeds,Bristol,Domestic
3234,2025-01-10,Completed,Web,155.35,87.54,31.41,36.40,65,Morgan Wright,Male,Jersey,470,2025-03-15,Spring,Birmingham,Leeds,Domestic
3235,2025-08-21,Completed,App,121.60,77.33,23.13,21.14,51,Noah Green,Female,Newcastle,282,2025-10-09,Autumn,Birmingham,Leeds,Domestic
3236,2025-04-14,Completed,Web,210.39,158.97,12.97,38.45,104,Harry Adams,Female,Bristol,219,2025-08-07,Summer,Birmingham,Newquay,Domestic
3237,2025-07-21,Completed,Web,182.99,114.53,25.89,42.57,17,Emily Cooper,Male,Manchester,2,2025-01-02,Winter,Bristol,Edinburgh,Domestic
3238,2025-04-28,Cancelled,Web,257.40,208.49,29.84,19.07,102,Leo Baker,Other,Inverness,730,2025-11-30,Autumn,London,Bristol,Domestic
3239,2025-10-12,Completed,Web,169.50,125.41,22.86,21.23,48,Morgan Adams,Other,Leeds,671,2025-10-02,Autumn,Leeds,Bristol,Domestic
3240,2025-03-04,Completed,Web,151.24,91.30,25.30,34.64,78,Emily Jones,Female,Aberdeen,209,2025-07-28,Summer,Manchester,Newquay,Domestic
3241,2025-07-29,Completed,Web,156.38,100.23,31.01,25.14,93,Isla Walker,Male,Glasgow,51,2025-02-20,Winter,Bristol,Edinburgh,Domestic
3242,2026-01-07,Completed,Web,259.76,192.83,24.63,42.30,52,Liam Adams,Female,Jersey,150,2025-05-30,Spring,Newcastle,Bristol,Domestic
3243,2025-01-18,Completed,App,148.46,91.08,33.73,23.65,66,Alex Scott,Other,Manchester,229,2025-08-17,Summer,London,Newquay,Domestic
3244,2025-11-05,Cancelled,Web,147.80,104.19,22.19,21.42,54,Ethan Patel,Male,London,300,2025-10-27,Autumn,London,Birmingham,Domestic
3245,2025-09-29,Completed,App,137.84,112.26,17.69,7.89,27,Theo Davies,Female,Edinburgh,768,2026-01-07,Winter,Edinburgh,Manchester,Domestic
3246,2025-11-27,Completed,App,162.22,108.67,18.83,34.72,81,James Wilson,Other,Manchester,238,2025-08-26,Summer,Birmingham,Newquay,Domestic
3247,2025-06-26,Completed,Web,158.11,104.46,31.06,22.59,80,Jordan Baker,Female,Leeds,42,2025-02-11,Winter,London,Edinburgh,Domestic
3248,2025-05-25,Completed,Web,197.24,147.74,18.64,30.86,83,Sophia King,Other,Newquay,530,2025-05-14,Spring,Edinburgh,Manchester,Domestic
3249,2025-03-20,Completed,Web,272.78,196.57,34.11,42.10,26,Alex Baker,Female,London,36,2025-02-05,Winter,Belfast,Glasgow,Domestic
3250,2025-11-01,Completed,App,205.83,174.76,10.90,20.17,91,Ethan Smith,Female,Glasgow,572,2025-06-25,Summer,Birmingham,Newquay,Domestic
3251,2025-03-11,Completed,Web,184.24,145.05,23.36,15.83,116,Chloe Adams,Male,Inverness,288,2025-10-15,Autumn,Birmingham,Leeds,Domestic
3252,2025-03-06,Completed,Web,136.01,95.14,27.13,13.74,8,Ethan Davies,Female,Birmingham,105,2025-04-15,Spring,Edinburgh,Manchester,Domestic
3253,2025-01-05,Completed,Web,223.80,146.92,32.26,44.62,96,Olivia Taylor,Male,Bristol,336,2025-12-02,Winter,Bristol,Edinburgh,Domestic
3254,2025-05-26,Completed,Web,217.92,147.32,30.67,39.93,109,Ava Jones,Female,Newquay,641,2025-09-02,Autumn,Newcastle,Bristol,Domestic
3255,2025-10-27,Completed,Web,234.73,200.91,33.08,0.74,51,Noah Green,Female,Newcastle,542,2025-05-26,Spring,London,Bristol,Domestic
3256,2025-01-05,Completed,Web,102.56,70.27,28.73,3.56,31,Morgan Baker,Female,Bristol,106,2025-04-16,Spring,Newcastle,Bristol,Domestic
3257,2025-06-30,Completed,Web,236.03,172.37,25.21,38.45,1,Chloe Patel,Male,Newcastle,621,2025-08-13,Summer,Manchester,Newquay,Domestic
3258,2025-06-26,Completed,Web,134.55,82.63,10.93,40.99,28,Ava Cooper,Other,Bristol,470,2025-03-15,Spring,Birmingham,Leeds,Domestic
3259,2025-02-13,Completed,Web,239.98,201.29,15.10,23.59,19,Ella Walker,Female,London,300,2025-10-27,Autumn,London,Birmingham,Domestic
3260,2025-07-20,Completed,Web,181.94,143.48,23.91,14.55,112,Isla Walker,Other,Newcastle,273,2025-09-30,Autumn,Birmingham,Leeds,Domestic
3261,2025-08-25,Completed,Web,148.28,118.36,28.76,1.16,105,Sophia Williams,Male,Belfast,46,2025-02-15,Winter,London,Birmingham,Domestic
3262,2025-05-05,Completed,App,161.55,84.78,32.57,44.20,111,Ella Jones,Male,Glasgow,307,2025-11-03,Autumn,London,Manchester,Domestic
3263,2025-10-27,Completed,Web,187.44,125.47,30.93,31.04,2,Jacob Davies,Female,Newcastle,717,2025-11-17,Autumn,Birmingham,Leeds,Domestic
3264,2025-11-21,Completed,App,256.65,201.03,12.41,43.21,95,Emily Scott,Male,Newquay,576,2025-06-29,Summer,London,Jersey,Domestic
3265,2025-08-07,Completed,App,181.43,133.68,21.65,26.10,38,James Taylor,Female,Jersey,118,2025-04-28,Spring,Newcastle,Bristol,Domestic
3266,2025-08-22,Completed,Web,122.46,81.35,34.76,6.35,21,Chloe Davies,Other,Aberdeen,334,2025-11-30,Autumn,London,Birmingham,Domestic
3267,2025-08-18,Completed,Web,134.62,116.36,17.50,0.76,25,Lily Brown,Female,Jersey,226,2025-08-14,Summer,Manchester,Newquay,Domestic
3268,2025-03-26,Completed,Web,185.10,147.69,12.33,25.08,57,Harry Green,Other,Newquay,325,2025-11-21,Autumn,London,Birmingham,Domestic
3269,2026-01-04,Completed,Web,158.34,139.10,10.73,8.51,88,Ava Taylor,Male,Glasgow,340,2025-12-06,Winter,Bristol,Edinburgh,Domestic
3270,2025-03-31,Completed,Web,91.75,72.54,16.53,2.68,74,Mia Walker,Female,Jersey,254,2025-09-11,Autumn,London,Birmingham,Domestic
3271,2025-05-11,Completed,Web,149.35,113.42,34.48,1.45,63,Sophia White,Female,Jersey,508,2025-04-22,Spring,London,Manchester,Domestic
3272,2025-12-04,Completed,App,219.29,185.90,17.59,15.80,28,Ava Cooper,Other,Bristol,558,2025-06-11,Summer,London,Newquay,Domestic
3273,2025-01-16,Completed,App,262.24,185.71,32.05,44.48,49,Morgan Williams,Other,Edinburgh,345,2025-12-11,Winter,Edinburgh,Manchester,Domestic
3274,2025-12-10,Completed,Web,162.09,92.80,28.23,41.06,108,Chris Taylor,Female,Belfast,240,2025-08-28,Summer,Manchester,Newquay,Domestic
3275,2025-11-18,Completed,Web,209.83,149.73,18.89,41.21,32,Oliver White,Male,Glasgow,708,2025-11-08,Autumn,London,Birmingham,Domestic
3276,2026-01-23,Completed,Web,182.14,149.47,17.89,14.78,15,Ava White,Male,Inverness,29,2025-01-29,Winter,Bristol,Edinburgh,Domestic
3277,2025-11-29,Completed,Web,237.41,175.93,27.33,34.15,52,Liam Adams,Female,Jersey,301,2025-10-28,Autumn,London,Birmingham,Domestic
3278,2025-03-14,Completed,Web,140.38,76.68,24.83,38.87,23,Oliver Davies,Female,Bristol,72,2025-03-13,Spring,London,Manchester,Domestic
3279,2025-07-31,Completed,Web,199.50,184.66,10.37,4.47,112,Isla Walker,Other,Newcastle,12,2025-01-12,Winter,London,Edinburgh,Domestic
3280,2025-05-14,Completed,App,112.43,85.30,18.42,8.71,93,Isla Walker,Male,Glasgow,636,2025-08-28,Summer,London,Newquay,Domestic
3281,2025-12-24,Completed,Web,155.01,109.42,18.64,26.95,118,Ella Adams,Other,Glasgow,353,2025-12-19,Winter,Edinburgh,Manchester,Domestic
3282,2025-06-27,Completed,Web,182.09,160.62,20.35,1.12,28,Ava Cooper,Other,Bristol,509,2025-04-23,Spring,Bristol,Edinburgh,Domestic
3283,2025-01-13,Completed,Web,189.80,127.32,34.77,27.71,52,Liam Adams,Female,Jersey,173,2025-06-22,Summer,Manchester,Newquay,Domestic
3284,2025-12-03,Completed,Web,248.86,200.09,22.72,26.05,109,Ava Jones,Female,Newquay,775,2026-01-14,Winter,Belfast,Glasgow,Domestic
3285,2025-03-06,Completed,Web,236.62,181.18,14.23,41.21,69,Chris Adams,Female,London,785,2026-01-24,Winter,London,Edinburgh,Domestic
3286,2025-08-04,Completed,Web,113.62,72.57,21.89,19.16,113,Chloe White,Other,Inverness,438,2025-02-11,Winter,Glasgow,Inverness,Domestic
3287,2025-06-02,Completed,Agent,247.42,188.45,16.30,42.67,99,Jordan Green,Female,Newcastle,352,2025-12-18,Winter,London,Birmingham,Domestic
3288,2026-01-17,Completed,Web,253.55,200.65,24.64,28.26,81,James Wilson,Other,Manchester,763,2026-01-02,Winter,London,Edinburgh,Domestic
3289,2025-02-21,Completed,Web,256.32,206.08,26.89,23.35,7,Jack Hall,Other,Bristol,724,2025-11-24,Autumn,London,Newcastle,Domestic
3290,2025-04-19,Completed,Web,178.23,137.38,10.53,30.32,93,Isla Walker,Male,Glasgow,606,2025-07-29,Summer,London,Jersey,Domestic
3291,2025-02-26,Completed,App,151.97,115.94,10.15,25.88,91,Ethan Smith,Female,Glasgow,736,2025-12-06,Winter,Belfast,Glasgow,Domestic
3292,2026-01-20,Completed,Web,140.89,75.42,34.27,31.20,94,Jacob Patel,Other,Aberdeen,372,2026-01-07,Winter,London,Manchester,Domestic
3293,2025-10-16,Completed,Web,117.74,71.96,33.84,11.94,119,Alex King,Female,Jersey,721,2025-11-21,Autumn,Leeds,Bristol,Domestic
3294,2025-01-06,Completed,App,222.98,150.59,34.68,37.71,63,Sophia White,Female,Jersey,590,2025-07-13,Summer,London,Jersey,Domestic
3295,2025-01-29,Completed,App,209.37,150.74,22.62,36.01,42,Jacob Hall,Other,Belfast,640,2025-09-01,Autumn,Edinburgh,Manchester,Domestic
3296,2025-01-18,Completed,App,123.62,72.16,27.82,23.64,90,Sophia Green,Female,London,342,2025-12-08,Winter,Bristol,Edinburgh,Domestic
